,DateTime,Power_predicted_values,power_gen_1,power_gen_2,power_gen_3
67,2024-01-03 22:00:00,19.544106,3.9088212,8.7948477,6.840437099999999
68,2024-01-03 23:00:00,26.712423,5.342484600000001,12.02059035,9.34934805
69,2024-01-04 00:00:00,42.414845,8.482969,19.08668025,14.845195749999998
70,2024-01-04 01:00:00,46.827282,9.3654564,21.0722769,16.3895487
71,2024-01-04 02:00:00,42.110115,8.422023000000001,18.94955175,14.73854025
72,2024-01-04 03:00:00,43.718433,8.7436866,19.673294849999998,15.301451549999998
73,2024-01-04 04:00:00,35.334545,7.066909,15.90054525,12.36709075
74,2024-01-04 05:00:00,29.57381,5.9147620000000005,13.308214500000002,10.3508335
75,2024-01-04 06:00:00,27.001963,5.4003926,12.15088335,9.450687049999999
76,2024-01-04 07:00:00,18.15601,3.631202,8.170204499999999,6.354603499999999
77,2024-01-04 08:00:00,9.275684,1.8551368000000001,4.1740578,3.2464893999999997
78,2024-01-04 09:00:00,4.1254373,0.82508746,1.856446785,1.4439030549999998
79,2024-01-04 10:00:00,2.8800302,0.5760060400000001,1.29601359,1.00801057
80,2024-01-04 11:00:00,0.835019,0.1670038,0.37575854999999997,0.29225664999999995
81,2024-01-04 12:00:00,0.19674638,0.039349276,0.088535871,0.068861233
82,2024-01-04 13:00:00,0.11944628,0.023889256,0.053750826,0.041806197999999996
83,2024-01-04 14:00:00,-0.016215563,-0.0032431126,-0.007297003349999999,-0.005675447049999999
84,2024-01-04 15:00:00,0.00035518408,7.1036816e-05,0.000159832836,0.000124314428
85,2024-01-04 16:00:00,-0.052613735,-0.010522747,-0.02367618075,-0.018414807249999998
86,2024-01-04 17:00:00,0.13251364,0.026502728,0.05963113799999999,0.04637977399999999
87,2024-01-04 18:00:00,0.3772748,0.07545496000000002,0.16977366000000002,0.13204617999999999
88,2024-01-04 19:00:00,0.016931891,0.0033863782000000003,0.007619350950000001,0.00592616185
89,2024-01-04 20:00:00,0.17336565,0.03467313,0.0780145425,0.0606779775
90,2024-01-04 21:00:00,0.21352792,0.042705584000000005,0.096087564,0.074734772
