,DateTime,Power_Training_Predicted_Values,power_gen_1,power_gen_2,power_gen_3
5919,00:00.0,0.54595774,0.109191548,0.245680983,0.19108520899999998
5920,00:00.0,1.0976777,0.21953554,0.493954965,0.384187195
5921,00:00.0,0.6830844,0.13661688000000002,0.30738798,0.23907954
5922,00:00.0,13.092078,2.6184156000000005,5.891435100000001,4.5822273
5923,00:00.0,20.417927,4.0835854,9.18806715,7.146274449999999
5924,00:00.0,4.0681205,0.8136241000000001,1.830654225,1.4238421749999999
5925,00:00.0,2.641757,0.5283514,1.18879065,0.9246149499999999
5926,00:00.0,2.9206853,0.5841370600000001,1.3143083850000001,1.022239855
5927,00:00.0,0.45876995,0.09175399000000001,0.2064464775,0.16056948249999997
5928,00:00.0,4.6390333,0.9278066600000001,2.087564985,1.623661655
5929,00:00.0,4.026701,0.8053402000000001,1.81201545,1.40934535
5930,00:00.0,0.8988786,0.17977572,0.40449537,0.31460751
5931,00:00.0,0.41798192,0.08359638400000001,0.188091864,0.14629367199999999
5932,00:00.0,0.163306,0.0326612,0.0734877,0.057157099999999995
5933,00:00.0,0.19000837,0.038001674000000006,0.08550376650000001,0.0665029295
5934,00:00.0,0.2881921,0.05763842,0.129686445,0.100867235
5935,00:00.0,0.94355917,0.18871183400000002,0.4246016265,0.3302457095
5936,00:00.0,1.0333922,0.20667844000000002,0.46502649,0.36168726999999995
5937,00:00.0,0.494637,0.0989274,0.22258665,0.17312295
5938,00:00.0,0.46135914,0.092271828,0.207611613,0.161475699
5939,00:00.0,0.62187195,0.12437439,0.27984237749999996,0.21765518249999996
5940,00:00.0,1.2136133,0.24272266,0.546125985,0.424764655
5941,00:00.0,1.0675954,0.21351908000000003,0.48041793000000005,0.37365839
5942,00:00.0,1.7277269,0.34554538,0.777477105,0.6047044149999999
5943,00:00.0,2.4670632,0.49341264000000007,1.11017844,0.86347212
5944,00:00.0,4.083937,0.8167873999999999,1.8377716499999999,1.42937795
5945,00:00.0,8.365666,1.6731331999999999,3.7645497,2.9279830999999996
5946,00:00.0,9.518921,1.9037842000000003,4.28351445,3.33162235
5947,00:00.0,10.583677,2.1167354,4.76265465,3.7042869499999997
5948,00:00.0,17.700825,3.540165,7.96537125,6.195288749999999
5949,00:00.0,24.262627,4.8525254,10.91818215,8.49191945
5950,00:00.0,32.73583,6.547166000000001,14.7311235,11.457540499999999
5951,00:00.0,31.6911,6.33822,14.260995,11.091885
5952,00:00.0,5.6382413,1.12764826,2.537208585,1.9733844549999997
5953,00:00.0,3.830396,0.7660792000000001,1.7236782,1.3406386
5954,00:00.0,13.360848,2.6721696,6.0123816,4.6762968
5955,00:00.0,13.974503,2.7949006,6.288526350000001,4.89107605
5956,00:00.0,8.4839945,1.6967989,3.817797525,2.9693980749999995
5957,00:00.0,5.3351116,1.0670223200000002,2.4008002200000003,1.86728906
5958,00:00.0,8.666739,1.7333478,3.90003255,3.03335865
5959,00:00.0,1.706423,0.34128460000000005,0.76789035,0.5972480499999999
5960,00:00.0,2.8122845,0.5624569,1.265528025,0.984299575
5961,00:00.0,0.39495203,0.07899040600000001,0.17772841350000002,0.13823321049999998
5962,00:00.0,0.0776521,0.015530420000000001,0.034943445000000004,0.027178235
5963,00:00.0,0.55299675,0.11059935000000001,0.24884853750000002,0.1935488625
5964,00:00.0,0.39700624,0.07940124800000001,0.178652808,0.138952184
5965,00:00.0,1.0412854,0.20825708,0.46857843000000005,0.36444989
5966,00:00.0,3.2661834,0.65323668,1.46978253,1.14316419
5967,00:00.0,1.472295,0.29445899999999997,0.66253275,0.51530325
5968,00:00.0,4.766478,0.9532956000000001,2.1449151,1.6682673
5969,00:00.0,2.6795926,0.53591852,1.20581667,0.9378574099999999
5970,00:00.0,4.885847,0.9771694000000001,2.19863115,1.7100464499999999
5971,00:00.0,1.2427807,0.24855614,0.559251315,0.43497324499999995
5972,00:00.0,2.0497196,0.40994392,0.92237382,0.71740186
5973,00:00.0,0.82705486,0.165410972,0.372174687,0.28946920099999995
5974,00:00.0,9.0991535,1.8198307,4.094619075,3.184703725
5975,00:00.0,1.558377,0.3116754,0.70126965,0.5454319499999999
5976,00:00.0,1.1141808,0.22283616,0.50138136,0.38996327999999997
5977,00:00.0,10.61282,2.122564,4.7757689999999995,3.7144869999999997
5978,00:00.0,27.46347,5.492694,12.3585615,9.6122145
5979,00:00.0,28.6754,5.73508,12.90393,10.036389999999999
5980,00:00.0,36.613853,7.3227706,16.47623385,12.814848549999999
5981,00:00.0,25.761658,5.1523316,11.592746100000001,9.0165803
5982,00:00.0,30.390356,6.0780712,13.675660200000001,10.6366246
5983,00:00.0,33.923992,6.7847984,15.2657964,11.8733972
5984,00:00.0,32.127453,6.425490600000001,14.457353850000002,11.24460855
5985,00:00.0,38.3721,7.674420000000001,17.267445000000002,13.430235
5986,00:00.0,19.070675,3.8141350000000003,8.58180375,6.6747362500000005
5987,00:00.0,8.693297,1.7386594,3.91198365,3.0426539499999996
5988,00:00.0,12.977961,2.5955922000000005,5.840082450000001,4.5422863499999995
5989,00:00.0,9.716947,1.9433894,4.372626149999999,3.4009314499999994
5990,00:00.0,7.7262926,1.54525852,3.47683167,2.7042024099999997
5991,00:00.0,6.671352,1.3342704,3.0021084,2.3349732
5992,00:00.0,5.209445,1.041889,2.34425025,1.8233057499999998
5993,00:00.0,6.7369857,1.34739714,3.031643565,2.357944995
5994,00:00.0,4.5311017,0.90622034,2.038995765,1.585885595
5995,00:00.0,8.763878,1.7527756,3.9437451,3.0673573
5996,00:00.0,8.696801,1.7393602000000001,3.9135604500000003,3.0438803500000002
5997,00:00.0,9.970285,1.9940570000000002,4.486628250000001,3.48959975
5998,00:00.0,24.289774,4.857954800000001,10.9303983,8.5014209
5999,00:00.0,25.801771,5.1603542000000004,11.61079695,9.030619849999999
6000,00:00.0,26.755917,5.3511834,12.040162650000001,9.36457095
6001,00:00.0,25.032263,5.0064526,11.264518350000001,8.76129205
6002,00:00.0,20.673506,4.1347012,9.3030777,7.235727099999999
6003,00:00.0,9.231228,1.8462456,4.1540526,3.2309297999999997
6004,00:00.0,16.396795,3.2793590000000004,7.378557750000001,5.73887825
6005,00:00.0,18.516104,3.7032208,8.3322468,6.480636399999999
6006,00:00.0,16.004005,3.2008010000000002,7.20180225,5.601401749999999
6007,00:00.0,8.049376,1.6098752000000003,3.6222192000000004,2.8172816
6008,00:00.0,6.0891504,1.2178300800000001,2.74011768,2.13120264
6009,00:00.0,6.666625,1.333325,2.99998125,2.3333187499999997
6010,00:00.0,2.2882655,0.45765310000000003,1.029719475,0.800892925
6011,00:00.0,1.8632872,0.37265744,0.8384792400000001,0.65215052
6012,00:00.0,3.422245,0.6844490000000001,1.5400102500000001,1.19778575
6013,00:00.0,4.174635,0.8349270000000001,1.8785857500000003,1.46112225
6014,00:00.0,3.7695625,0.7539125000000001,1.696303125,1.319346875
6015,00:00.0,3.4887354,0.6977470800000001,1.56993093,1.22105739
6016,00:00.0,8.95022,1.790044,4.027599,3.132577
6017,00:00.0,3.8626254,0.7725250800000001,1.73818143,1.35191889
6018,00:00.0,7.060019,1.4120038,3.17700855,2.4710066499999996
6019,00:00.0,16.560883,3.3121766000000004,7.45239735,5.79630905
6020,00:00.0,9.543182,1.9086364,4.2944319,3.3401137
6021,00:00.0,15.944783,3.1889566,7.175152349999999,5.58067405
6022,00:00.0,22.162712,4.4325424,9.9732204,7.756949199999999
6023,00:00.0,17.299852,3.4599704000000004,7.784933400000001,6.0549482
6024,00:00.0,4.7642107,0.95284214,2.143894815,1.6674737449999997
6025,00:00.0,1.1968315,0.23936630000000003,0.538574175,0.418891025
6026,00:00.0,1.8330426,0.36660852,0.82486917,0.6415649099999999
6027,00:00.0,3.64623,0.7292460000000001,1.6408035,1.2761805
6028,00:00.0,2.5088568,0.5017713600000001,1.12898556,0.87809988
6029,00:00.0,5.153404,1.0306808,2.3190318000000003,1.8036914
6030,00:00.0,1.3955398,0.27910796000000004,0.62799291,0.48843893
6031,00:00.0,1.4001019,0.28002038,0.630045855,0.49003566499999995
6032,00:00.0,1.4020875,0.2804175,0.630939375,0.4907306249999999
6033,00:00.0,3.972628,0.7945256,1.7876826,1.3904197999999999
6034,00:00.0,6.0026817,1.2005363400000002,2.7012067650000002,2.1009385949999997
6035,00:00.0,3.579069,0.7158138000000001,1.61058105,1.25267415
6036,00:00.0,1.438111,0.2876222,0.64714995,0.5033388499999999
6037,00:00.0,1.3910162,0.27820324,0.62595729,0.48685566999999996
6038,00:00.0,0.91580546,0.183161092,0.412112457,0.32053191099999995
6039,00:00.0,3.177636,0.6355272000000001,1.4299362,1.1121726
6040,00:00.0,18.77846,3.755692,8.450307,6.572461
6041,00:00.0,10.993805,2.198761,4.94721225,3.8478317499999997
6042,00:00.0,3.695089,0.7390178000000001,1.66279005,1.2932811499999999
6043,00:00.0,2.1636891,0.43273782000000005,0.9736600950000001,0.7572911849999999
6044,00:00.0,1.1045234,0.22090468,0.49703553,0.38658318999999997
6045,00:00.0,1.0033557,0.20067114,0.451510065,0.351174495
6046,00:00.0,5.9449716,1.18899432,2.67523722,2.0807400599999997
6047,00:00.0,5.3086367,1.06172734,2.3888865150000003,1.8580228449999998
6048,00:00.0,11.142259,2.2284517999999998,5.01401655,3.8997906499999995
6049,00:00.0,9.190697,1.8381394000000002,4.13581365,3.2167439499999997
6050,00:00.0,1.8780053,0.37560106000000004,0.845102385,0.657301855
6051,00:00.0,1.0841064,0.21682128,0.48784788,0.37943724
6052,00:00.0,0.15041983,0.030083966000000004,0.0676889235,0.052646940499999996
6053,00:00.0,0.17731237,0.035462474,0.07979056650000001,0.062059329499999996
6054,00:00.0,0.14660665,0.029321330000000003,0.06597299250000001,0.0513123275
6055,00:00.0,0.17309356,0.034618712,0.077892102,0.060582746
6056,00:00.0,0.21940178,0.043880356,0.09873080099999999,0.07679062299999999
6057,00:00.0,0.21700981,0.043401962,0.0976544145,0.0759534335
6058,00:00.0,0.22022057,0.044044114,0.09909925650000001,0.0770771995
6059,00:00.0,0.15202695,0.03040539,0.0684121275,0.053209432499999994
6060,00:00.0,0.21850777,0.043701554000000004,0.0983284965,0.07647771949999999
6061,00:00.0,0.62205577,0.12441115400000001,0.2799250965,0.21771951949999999
6062,00:00.0,1.7609451,0.35218902,0.792425295,0.6163307849999999
6063,00:00.0,4.5335135,0.9067027,2.040081075,1.5867297249999999
6064,00:00.0,2.429356,0.4858712,1.0932102,0.8502745999999999
6065,00:00.0,16.059189,3.2118378,7.2266350500000005,5.62071615
6066,00:00.0,8.897765,1.779553,4.00399425,3.11421775
6067,00:00.0,4.677422,0.9354844,2.1048399,1.6370977
6068,00:00.0,8.538716,1.7077432000000003,3.8424222000000006,2.9885506
6069,00:00.0,4.1161537,0.8232307400000001,1.852269165,1.4406537949999998
6070,00:00.0,18.613674,3.7227348,8.3761533,6.5147859
6071,00:00.0,12.067668,2.4135336,5.4304505999999995,4.2236838
6072,00:00.0,7.23061,1.4461220000000001,3.2537745000000005,2.5307135
6073,00:00.0,4.4188533,0.8837706600000002,1.9884839850000002,1.546598655
6074,00:00.0,2.1562722,0.43125444,0.97032249,0.75469527
6075,00:00.0,0.52335757,0.10467151400000002,0.23551090650000003,0.1831751495
6076,00:00.0,0.09183931,0.018367862,0.0413276895,0.032143758499999994
6077,00:00.0,0.22371477,0.044742954,0.1006716465,0.0783001695
6078,00:00.0,0.3330626,0.06661252,0.14987817,0.11657190999999999
6079,00:00.0,0.47575754,0.095151508,0.214090893,0.16651513899999998
6080,00:00.0,0.40407538,0.080815076,0.181833921,0.141426383
6081,00:00.0,1.3562672,0.27125344,0.6103202400000001,0.47469352
6082,00:00.0,2.33135,0.46627,1.0491075,0.8159725
6083,00:00.0,0.99342823,0.19868564600000002,0.4470427035,0.3476998805
6084,00:00.0,0.90449655,0.18089931,0.40702344749999997,0.31657379249999995
6085,00:00.0,4.6044297,0.92088594,2.071993365,1.6115503949999999
6086,00:00.0,10.393264,2.0786528,4.6769688,3.6376424
6087,00:00.0,18.8696,3.77392,8.49132,6.604359999999999
6088,00:00.0,9.754449,1.9508898,4.38950205,3.4140571499999997
6089,00:00.0,3.564661,0.7129322,1.60409745,1.24763135
6090,00:00.0,19.113577,3.8227154,8.60110965,6.68975195
6091,00:00.0,2.7196074,0.5439214800000001,1.22382333,0.95186259
6092,00:00.0,3.7590232,0.75180464,1.6915604400000002,1.31565812
6093,00:00.0,0.7017717,0.14035434,0.315797265,0.24562009499999998
6094,00:00.0,0.6289644,0.12579288,0.28303398,0.22013753999999996
6095,00:00.0,0.3071303,0.061426060000000005,0.13820863500000002,0.10749560500000001
6096,00:00.0,10.488179,2.0976358000000004,4.7196805500000005,3.67086265
6097,00:00.0,27.474817,5.4949634000000005,12.363667650000002,9.61618595
6098,00:00.0,12.671215,2.534243,5.70204675,4.43492525
6099,00:00.0,20.130453,4.0260906,9.05870385,7.045658549999999
6100,00:00.0,22.239723,4.4479446000000005,10.00787535,7.78390305
6101,00:00.0,35.932972,7.186594400000001,16.1698374,12.576540199999998
6102,00:00.0,26.63136,5.326272,11.984112000000001,9.320976
6103,00:00.0,29.758984,5.9517968,13.391542800000002,10.4156444
6104,00:00.0,23.712383,4.7424766,10.67057235,8.299334049999999
6105,00:00.0,18.636986,3.7273972000000004,8.3866437,6.522945099999999
6106,00:00.0,6.7517323,1.35034646,3.038279535,2.3631063049999996
6107,00:00.0,1.407822,0.2815644,0.6335199,0.49273769999999995
6108,00:00.0,2.1199925,0.4239985,0.953996625,0.741997375
6109,00:00.0,0.31501642,0.063003284,0.141757389,0.110255747
6110,00:00.0,0.3491183,0.06982366,0.157103235,0.12219140499999999
6111,00:00.0,0.27126965,0.05425393,0.12207134249999999,0.09494437749999998
6112,00:00.0,0.5488169,0.10976338000000002,0.24696760500000003,0.192085915
6113,00:00.0,0.93848497,0.187696994,0.4223182365,0.32846973949999997
6114,00:00.0,1.9560678,0.39121356,0.8802305100000001,0.68462373
6115,00:00.0,2.5150673,0.50301346,1.131780285,0.8802735549999999
6116,00:00.0,5.7527714,1.1505542800000002,2.5887471300000002,2.01346999
6117,00:00.0,13.23698,2.6473960000000005,5.956641,4.632943
6118,00:00.0,23.01235,4.60247,10.355557500000002,8.0543225
6119,00:00.0,30.260906,6.0521812,13.6174077,10.5913171
6120,00:00.0,37.519966,7.5039932,16.8839847,13.131988099999997
6121,00:00.0,35.523624,7.1047248,15.9856308,12.4332684
6122,00:00.0,38.719048,7.7438096000000005,17.423571600000002,13.5516668
6123,00:00.0,32.519093,6.5038186,14.63359185,11.381682549999999
6124,00:00.0,11.426772,2.2853544,5.1420474,3.9993701999999995
6125,00:00.0,2.7977002,0.55954004,1.25896509,0.97919507
6126,00:00.0,1.6115813,0.32231626,0.725211585,0.564053455
6127,00:00.0,0.27788377,0.055576754,0.1250476965,0.09725931949999998
6128,00:00.0,0.1831842,0.03663684,0.08243289,0.06411446999999999
6129,00:00.0,0.055589795,0.011117959,0.02501540775,0.019456428249999998
6130,00:00.0,0.14557758,0.029115516000000004,0.065509911,0.050952153
6131,00:00.0,0.047271073,0.0094542146,0.02127198285,0.016544875549999997
6132,00:00.0,0.08033395,0.01606679,0.0361502775,0.0281168825
6133,00:00.0,0.20451775,0.040903550000000004,0.0920329875,0.07158121249999999
6134,00:00.0,0.2806322,0.05612644,0.12628449,0.09822127
6135,00:00.0,0.61699635,0.12339927,0.2776483575,0.21594872249999997
6136,00:00.0,3.2117174,0.6423434800000001,1.44527283,1.12410109
6137,00:00.0,2.3126516,0.46253032000000005,1.04069322,0.80942806
6138,00:00.0,1.308388,0.2616776,0.5887746,0.4579358
6139,00:00.0,2.129162,0.4258324,0.9581229,0.7452067
6140,00:00.0,4.5554714,0.91109428,2.04996213,1.59441499
6141,00:00.0,11.503818,2.3007636000000002,5.1767181,4.0263363
6142,00:00.0,4.8494806,0.96989612,2.18226627,1.6973182099999997
6143,00:00.0,5.674097,1.1348194,2.55334365,1.9859339499999997
6144,00:00.0,2.777318,0.5554636000000001,1.2497931000000002,0.9720613
6145,00:00.0,2.0466497,0.40932994000000006,0.920992365,0.716327395
6146,00:00.0,0.34773043,0.069546086,0.1564786935,0.12170565049999998
6147,00:00.0,0.27416134,0.054832267999999997,0.123372603,0.09595646899999999
6148,00:00.0,1.24541,0.249082,0.5604345,0.43589349999999993
6149,00:00.0,1.022826,0.2045652,0.4602717,0.3579891
6150,00:00.0,0.8653023,0.17306046,0.389386035,0.302855805
6151,00:00.0,0.64358634,0.12871726800000002,0.28961385300000003,0.225255219
6152,00:00.0,0.8952818,0.17905636000000003,0.40287681000000003,0.31334862999999996
6153,00:00.0,0.54968745,0.10993749,0.2473593525,0.19239060749999998
6154,00:00.0,0.32606882,0.065213764,0.146730969,0.11412408699999999
6155,00:00.0,0.3467411,0.06934822,0.15603349500000002,0.121359385
6156,00:00.0,0.46036118,0.092072236,0.20716253099999998,0.161126413
6157,00:00.0,0.2289465,0.045789300000000005,0.103025925,0.08013127499999999
6158,00:00.0,0.9182526,0.18365052,0.41321367,0.32138840999999996
6159,00:00.0,0.3647283,0.07294566000000001,0.164127735,0.12765490499999999
6160,00:00.0,1.0528638,0.21057276,0.47378870999999995,0.36850232999999993
6161,00:00.0,1.8385782,0.36771564,0.8273601899999999,0.64350237
6162,00:00.0,8.066106,1.6132212,3.6297477,2.8231371
6163,00:00.0,4.2576346,0.8515269200000001,1.9159355700000003,1.49017211
6164,00:00.0,14.850473,2.9700946,6.68271285,5.197665549999999
6165,00:00.0,19.972315,3.9944629999999997,8.98754175,6.990310249999999
6166,00:00.0,39.003075,7.8006150000000005,17.551383750000003,13.651076250000001
6167,00:00.0,34.359207,6.8718414,15.461643149999999,12.025722449999998
6168,00:00.0,37.618034,7.5236068000000005,16.9281153,13.1663119
6169,00:00.0,43.817814,8.7635628,19.7180163,15.3362349
6170,00:00.0,49.871075,9.974215000000001,22.44198375,17.454876249999998
6171,00:00.0,52.062202,10.412440400000001,23.4279909,18.221770699999997
6172,00:00.0,42.515663,8.5031326,19.13204835,14.88048205
6173,00:00.0,44.35282,8.870564,19.958769,15.523487
6174,00:00.0,48.15419,9.630838,21.6693855,16.8539665
6175,00:00.0,48.946865,9.789373000000001,22.026089250000002,17.13140275
6176,00:00.0,47.822132,9.5644264,21.5199594,16.7377462
6177,00:00.0,47.29956,9.459912000000001,21.284802,16.554845999999998
6178,00:00.0,33.32788,6.665576000000001,14.997546,11.664757999999999
6179,00:00.0,15.037886,3.0075772,6.7670487,5.2632601
6180,00:00.0,21.901876,4.3803752000000005,9.855844200000002,7.6656566
6181,00:00.0,21.719814,4.3439628,9.7739163,7.601934899999999
6182,00:00.0,17.575663,3.5151326,7.90904835,6.151482049999999
6183,00:00.0,13.258833,2.6517666,5.96647485,4.640591549999999
6184,00:00.0,11.799463,2.3598926,5.30975835,4.12981205
6185,00:00.0,16.14324,3.2286479999999997,7.264457999999999,5.6501339999999995
6186,00:00.0,17.018795,3.4037590000000004,7.65845775,5.95657825
6187,00:00.0,14.642645,2.928529,6.58919025,5.12492575
6188,00:00.0,10.771971,2.1543942,4.847386950000001,3.77018985
6189,00:00.0,27.452389,5.490477800000001,12.35357505,9.60833615
6190,00:00.0,42.33155,8.46631,19.049197500000002,14.816042499999998
6191,00:00.0,51.394817,10.278963400000002,23.127667650000003,17.98818595
6192,00:00.0,49.42412,9.884824000000002,22.240854000000002,17.298441999999998
6193,00:00.0,44.46871,8.893742000000001,20.0109195,15.5640485
6194,00:00.0,49.6964,9.93928,22.36338,17.393739999999998
6195,00:00.0,34.90992,6.981984000000001,15.709464,12.218471999999998
6196,00:00.0,22.101334,4.4202668,9.9456003,7.7354669
6197,00:00.0,24.722988,4.944597600000001,11.1253446,8.6530458
6198,00:00.0,15.755674,3.1511348000000003,7.0900533,5.5144859
6199,00:00.0,19.729929,3.9459858,8.87846805,6.905475149999999
6200,00:00.0,9.143739,1.8287478000000001,4.11468255,3.2003086499999998
6201,00:00.0,1.5989966,0.31979932,0.71954847,0.55964881
6202,00:00.0,1.0555756,0.21111512000000002,0.47500902000000006,0.36945146
6203,00:00.0,0.16635117,0.033270234,0.0748580265,0.058222909499999996
6204,00:00.0,0.49526373,0.09905274600000001,0.2228686785,0.1733423055
6205,00:00.0,0.24422804,0.048845608000000006,0.10990261800000001,0.085479814
6206,00:00.0,0.10994393,0.021988786,0.0494747685,0.0384803755
6207,00:00.0,0.24759957,0.049519914,0.1114198065,0.0866598495
6208,00:00.0,0.3129015,0.0625803,0.140805675,0.10951552499999999
6209,00:00.0,0.26643494,0.05328698800000001,0.11989572300000001,0.09325222899999999
6210,00:00.0,0.29742625,0.05948525,0.13384181250000002,0.1040991875
6211,00:00.0,0.2994036,0.05988072,0.13473162,0.10479126
6212,00:00.0,0.43876433,0.087752866,0.1974439485,0.15356751549999997
6213,00:00.0,0.3571696,0.07143392,0.16072632,0.12500935999999999
6214,00:00.0,0.40697944,0.08139588800000001,0.18314074800000002,0.142442804
6215,00:00.0,5.6909823,1.13819646,2.560942035,1.9918438049999998
6216,00:00.0,10.847487,2.1694974,4.881369149999999,3.7966204499999994
6217,00:00.0,6.0697,1.21394,2.7313650000000003,2.124395
6218,00:00.0,1.7821221,0.35642442,0.8019549450000001,0.623742735
6219,00:00.0,1.7485363,0.34970726,0.7868413350000001,0.611987705
6220,00:00.0,4.9649963,0.99299926,2.234248335,1.737748705
6221,00:00.0,12.877846,2.5755692000000003,5.7950307,4.5072461
6222,00:00.0,13.031567,2.6063134000000003,5.86420515,4.56104845
6223,00:00.0,24.922255,4.984451,11.21501475,8.72278925
6224,00:00.0,32.62823,6.525646000000001,14.6827035,11.4198805
6225,00:00.0,36.41102,7.282204,16.384959000000002,12.743857
6226,00:00.0,26.65876,5.331752000000001,11.996442,9.330566
6227,00:00.0,7.3425775,1.4685155,3.304159875,2.569902125
6228,00:00.0,12.833648,2.5667296000000004,5.7751416,4.491776799999999
6229,00:00.0,9.604938,1.9209876000000001,4.3222221,3.3617283000000002
6230,00:00.0,2.9273546,0.58547092,1.3173095700000002,1.02457411
6231,00:00.0,2.7871766,0.5574353200000001,1.25422947,0.97551181
6232,00:00.0,3.6576874,0.7315374800000001,1.64595933,1.28019059
6233,00:00.0,4.216052,0.8432104000000001,1.8972234000000001,1.4756182
6234,00:00.0,5.1979237,1.03958474,2.3390656649999997,1.8192732949999997
6235,00:00.0,5.9063787,1.18127574,2.657870415,2.067232545
6236,00:00.0,6.084321,1.2168642,2.73794445,2.1295123499999997
6237,00:00.0,11.779514,2.3559028000000004,5.300781300000001,4.1228299
6238,00:00.0,16.392448,3.2784896000000003,7.376601600000001,5.737356800000001
6239,00:00.0,39.191204,7.8382408,17.6360418,13.716921399999999
6240,00:00.0,43.685333,8.7370666,19.658399850000002,15.28986655
6241,00:00.0,43.86635,8.77327,19.7398575,15.353222499999998
6242,00:00.0,42.356285,8.471257,19.06032825,14.824699749999999
6243,00:00.0,36.833363,7.3666726,16.57501335,12.891677049999998
6244,00:00.0,29.336357,5.8672714,13.20136065,10.26772495
6245,00:00.0,31.42318,6.284636,14.140431,10.998112999999998
6246,00:00.0,34.5715,6.914300000000001,15.557175,12.100024999999999
6247,00:00.0,35.381584,7.0763168,15.921712799999998,12.383554399999998
6248,00:00.0,34.790092,6.9580184,15.6555414,12.1765322
6249,00:00.0,32.157513,6.431502600000001,14.47088085,11.25512955
6250,00:00.0,26.205208,5.2410416,11.7923436,9.1718228
6251,00:00.0,4.460502,0.8921004,2.0072259,1.5611757
6252,00:00.0,7.27946,1.4558920000000002,3.275757,2.547811
6253,00:00.0,9.887592,1.9775184000000001,4.4494164,3.4606571999999995
6254,00:00.0,10.50075,2.10015,4.7253375,3.6752624999999997
6255,00:00.0,5.9859123,1.19718246,2.693660535,2.095069305
6256,00:00.0,5.8434157,1.1686831400000002,2.629537065,2.045195495
6257,00:00.0,3.9725277,0.7945055400000001,1.787637465,1.390384695
6258,00:00.0,6.677023,1.3354046000000002,3.00466035,2.33695805
6259,00:00.0,5.076949,1.0153898000000001,2.28462705,1.77693215
6260,00:00.0,6.194947,1.2389894000000001,2.78772615,2.16823145
6261,00:00.0,7.7345324,1.54690648,3.48053958,2.70708634
6262,00:00.0,4.982604,0.9965208000000001,2.2421718000000004,1.7439114
6263,00:00.0,20.462624,4.0925248000000005,9.208180800000001,7.1619184
6264,00:00.0,24.723934,4.9447868,11.125770300000001,8.6533769
6265,00:00.0,20.694777,4.1389553999999995,9.31264965,7.243171949999999
6266,00:00.0,22.851961,4.5703922,10.28338245,7.998186349999999
6267,00:00.0,30.978802,6.195760400000001,13.940460900000001,10.8425807
6268,00:00.0,31.263721,6.2527442,14.06867445,10.94230235
6269,00:00.0,27.392857,5.4785714,12.32678565,9.58749995
6270,00:00.0,21.379238,4.2758476000000005,9.6206571,7.4827333
6271,00:00.0,23.28085,4.65617,10.476382500000001,8.1482975
6272,00:00.0,25.667198,5.1334396,11.5502391,8.9835193
6273,00:00.0,29.993786,5.9987572,13.4972037,10.4978251
6274,00:00.0,17.010935,3.402187,7.6549207500000005,5.95382725
6275,00:00.0,3.724145,0.7448290000000001,1.67586525,1.3034507499999999
6276,00:00.0,4.8147783,0.9629556600000001,2.166650235,1.685172405
6277,00:00.0,2.1853063,0.43706126000000006,0.983387835,0.764857205
6278,00:00.0,0.63650304,0.127300608,0.28642636800000004,0.222776064
6279,00:00.0,0.54441625,0.10888325000000001,0.24498731250000003,0.1905456875
6280,00:00.0,0.9918127,0.19836254,0.446315715,0.34713444499999996
6281,00:00.0,0.7790176,0.15580352,0.35055792,0.27265616
6282,00:00.0,1.0885246,0.21770492,0.48983607,0.38098361
6283,00:00.0,1.4847544,0.29695088,0.66813948,0.51966404
6284,00:00.0,0.86406994,0.17281398800000003,0.38883147300000004,0.30242447899999997
6285,00:00.0,7.884269,1.5768538,3.54792105,2.7594941499999996
6286,00:00.0,6.849027,1.3698054000000002,3.08206215,2.39715945
6287,00:00.0,2.587204,0.5174408,1.1642417999999999,0.9055213999999999
6288,00:00.0,5.4836493,1.09672986,2.467642185,1.9192772549999997
6289,00:00.0,9.889796,1.9779592000000001,4.4504082,3.4614286
6290,00:00.0,2.549683,0.5099366,1.14735735,0.8923890499999999
6291,00:00.0,4.819,0.9638,2.16855,1.68665
6292,00:00.0,2.002315,0.400463,0.90104175,0.7008102499999999
6293,00:00.0,3.2466946,0.64933892,1.46101257,1.1363431099999999
6294,00:00.0,0.6061103,0.12122206,0.272749635,0.21213860499999998
6295,00:00.0,1.1014533,0.22029066,0.495653985,0.385508655
6296,00:00.0,0.8092793,0.16185586000000002,0.364175685,0.283247755
6297,00:00.0,2.7148254,0.54296508,1.22167143,0.95018889
6298,00:00.0,0.38188004,0.076376008,0.171846018,0.133658014
6299,00:00.0,0.026450872,0.0052901744,0.0119028924,0.0092578052
6300,00:00.0,0.037586212,0.0075172424000000005,0.0169137954,0.0131551742
6301,00:00.0,0.16434127,0.032868254000000006,0.07395357150000001,0.0575194445
6302,00:00.0,0.36781776,0.073563552,0.165517992,0.128736216
6303,00:00.0,2.080686,0.41613720000000004,0.9363087,0.7282401
6304,00:00.0,1.4023278,0.28046556,0.6310475099999999,0.4908147299999999
6305,00:00.0,1.0779676,0.21559352,0.48508542000000004,0.37728866
6306,00:00.0,3.776178,0.7552356,1.6992801,1.3216622999999998
6307,00:00.0,5.2346516,1.0469303200000002,2.3555932200000003,1.83212806
6308,00:00.0,5.2127376,1.04254752,2.34573192,1.8244581599999998
6309,00:00.0,15.054271,3.0108542000000003,6.77442195,5.2689948499999995
6310,00:00.0,31.887585,6.377517000000001,14.349413250000001,11.160654749999999
6311,00:00.0,36.28999,7.257998000000001,16.3304955,12.701496500000001
